ID,Artist,Title,Year,MP3 Avaliable,Link,Style-Katie,Notes,Superlike,Random,filename,mp3s,wav
1911,Art Tatum,Yesterdays,1955.0,Online,http://www.jazz-on-line.com/a/_inc/DH495170.mp3,None,too complex,,1341,1911-None,1911-None.mp3,
2482,Kay Penton,Don't Mention Love To Me,1947.0,Online,http://www.jazz-on-line.com/a/2c17/Ar505027.mp3,None,"quality, singing",,1377,2482-None,2482-None.mp3,
2311,Wayne King And His Orchestra,Josephine,1936.0,Online,http://www.jazz-on-line.com/a/mp3y/1937_049.mp3,Lindy,,,1692,2311-Lindy,2311-Lindy.mp3,
2453,Stan Getz Quartet,Penny,1951.0,Online,http://www.jazz-on-line.com/a/mp3t/TS484555.mp3,None,too complex,,960,2453-None,2453-None.mp3,
2116,Connie's Inn Orchestra,"Moan, Your Moaners",1931.0,Online,http://www.jazz-on-line.com/a/mp3d/Vic53068-1.mp3,Lindy,,,520,2116-Lindy,2116-Lindy.mp3,
2304,Blind Blake,He's In The Jailhouse Now,1927.0,Online,http://www.jazz-on-line.com/a/_inc/MA495595.mp3,None,folk,,333,2304-None,2304-None.mp3,
1913,Charlie Barnet And His Orchestra,You've Got Me Voodoo,1940.0,Online,http://www.jazz-on-line.com/a/mp5c/BLU047988.mp3,Lindy,,,2821,1913-Lindy,1913-Lindy.mp3,
2401,Alvino Rey And His Orchestra,Dearly Beloved,1942.0,Online,http://www.jazz-on-line.com/a/mp3a/BLU075453.mp3,None,too slow,,2739,2401-None,2401-None.mp3,
2297,Jo Stafford,Just One Way To Say I Love You,1949.0,Online,http://www.jazz-on-line.com/a/mp3z/1949_117.mp3,None,singing,,2827,2297-None,2297-None.mp3,
2410,Charlie Parker All Stars,Perhaps,1948.0,Online,http://www.jazz-on-line.com/a/mp5c/SAVB908-6.mp3,None,too complex,,2976,2410-None,2410-None.mp3,
2140,Harry James And His Orchestra,Autumn Serenade,1945.0,Online,http://www.jazz-on-line.com/a/mpRR/ColCO-35082-1.mp3,None,musical,,1891,2140-None,2140-None.mp3,
2864,Teddy Stauffer And The Original Teddies,Goody Goody,1936.0,Online,http://www.jazz-on-line.com/a/2c17/BB505673.mp3,Lindy,,,622,2864-Lindy,2864-Lindy.mp3,
1914,Jimmie Lunceford And His Orchestra,You Can Fool Some Of The People (Some Of The Time),1939.0,Online,http://www.jazz-on-line.com/a/mp3d/Oke26067-A.mp3,Lindy,,,2258,1914-Lindy,1914-Lindy.mp3,
2550,Midge Williams And Her Jazz Jesters,Walkin' The Dog,1937.0,Online,http://www.jazz-on-line.com/a/2c17/BB503217.mp3,Lindy,,,2398,2550-Lindy,2550-Lindy.mp3,
2525,Nat King Cole Acc By The Stan Kenton Band,Jam-Bo,1950.0,Online,http://www.jazz-on-line.com/a/mp5c/CAP6514-6.mp3,None,latin,,1558,2525-None,2525-None.mp3,
2026,Jimmie Rodgers,Lullaby Yodel,1928.0,Online,http://www.jazz-on-line.com/a/mp4c/VIC45098.mp3,Blues,delta,,1580,2026-Blues,2026-Blues.mp3,
648,Casa Loma Orchestra,Suddenly It's Spring,1944.0,Online,http://www.jazz-on-line.com/a/mp3y/1944_101.mp3,None,singing,,805,0648-None,0648-None.mp3,
2454,Fontane Sisters And Texas Jim Robertson,Let Me In,1951.0,Online,http://www.jazz-on-line.com/a/mp3z/1951_245.mp3,None,singing,,2255,2454-None,2454-None.mp3,
1847,Fats Waller And His Rhythm,Don't You Know Or Don't You Care ?,1937.0,Online,http://www.jazz-on-line.com/a/mp4c/VIC010648.mp3,Lindy,,,883,1847-Lindy,1847-Lindy.mp3,
1906,Glenn Miller And His Orchestra,I'm Stepping Out With A Memory (Vre),1940.0,Online,http://www.jazz-on-line.com/a/mp4c/BLU048484.mp3,None,other,,2962,1906-None,1906-None.mp3,
2342,Broadway Bellhops,If You See Sally,1926.0,Online,http://www.jazz-on-line.com/a/2b17/BB508807.mp3,Charleston,,,1994,2342-Charleston,2342-Charleston.mp3,
2710,Sons Of The Pioneers,One More River To Cross,1937.0,Online,http://www.jazz-on-line.com/a/mp4c/OKELA1540.mp3,None,folk,,1738,2710-None,2710-None.mp3,
2146,Guy Lombardo And His Royal Canadians,I'm Sittin' High On A Hill Top,1935.0,Online,http://www.jazz-on-line.com/a/mp3y/1935_084.mp3,Blues,"slow swing, quality",,2066,2146-Blues,2146-Blues.mp3,
1946,Joe Haymes And His Orchestra,Little Nell,1932.0,Online,http://www.jazz-on-line.com/a/2b17/AR509659.mp3,None,musical,,424,1946-None,1946-None.mp3,
309,Charlie Barnet And His Orchestra,Tappin' At The Tappa,1940.0,Online,http://www.jazz-on-line.com/a/mp4c/BLU046057.mp3,Lindy,,,1745,0309-Lindy,0309-Lindy.mp3,
2070,James P. Johnson,Carolina Balmoral,1943.0,Online,http://www.jazz-on-line.com/a/2016/BB502358.mp3,None,quality,,2944,2070-None,2070-None.mp3,
1027,The Sauter-Finegan Orchestra,Tchaikovsky Piano Concerto,1958.0,Online,http://www.jazz-on-line.com/a/2014/DH496710.mp3,None,too complex,,965,1027-None,1027-None.mp3,
1034,The King Cole Trio,Shoo Shoo Baby,1943.0,Online,http://www.jazz-on-line.com/a/2b17/BB507854.mp3,Lindy,,,211,1034-Lindy,1034-Lindy.mp3,
2449,Louis Jordan And His Tympany Five,After School Swing Session,1940.0,Online,http://www.jazz-on-line.com/a/2014/CL497211.mp3,None,singing,,1282,2449-None,2449-None.mp3,
2100,Tommy Dorsey And His Orchestra,Satan Takes A Holiday,1937.0,Online,http://www.jazz-on-line.com/a/mp3o/VIC07809.mp3,Lindy,nicely complex,"Yes! - I haven't heard this before, adding to my playlist...",1024,2100-Lindy,2100-Lindy.mp3,
647,Catalina Sextette,Skrontch,1947.0,Online,http://www.jazz-on-line.com/a/2c17/Ar504946.mp3,None,too complex,,2266,0647-None,0647-None.mp3,
2592,Colonial Club Orchestra (Bob H,Lazy Weather,1927.0,Online,http://www.jazz-on-line.com/a/2c17/DV506627.mp3,Blues,slow swing,,2560,2592-Blues,2592-Blues.mp3,
1944,King Cole Trio,I Wanna Turn Out My Light,1945.0,Online,http://www.jazz-on-line.com/a/2b17/BB507909.mp3,Lindy,not great,,187,1944-Lindy,1944-Lindy.mp3,
2495,Marty Gold & His Orchestra,All I Do Is Dream of You,1957.0,Online,http://www.jazz-on-line.com/a/2b17/DH510374.mp3,None,musical,,2923,2495-None,2495-None.mp3,
1413,Bill Haley And His Comets,(We're Gonna) Rock Around The Clock,1955.0,Online,http://www.jazz-on-line.com/a/mp3z/1955_003.mp3,Lindy,,,1418,1413-Lindy,1413-Lindy.mp3,
2695,Efrem Kurtz And The London Philharmonic Orchestra,Excerpts From Gaïté Parisienne,1944.0,Online,http://www.jazz-on-line.com/a/2c17/Ar503654.mp3,None,musical,,1985,2695-None,2695-None.mp3,
2144,Al Dexter And His Troopers,"I'll Wait For You, Dear",1942.0,Online,http://www.jazz-on-line.com/a/mp3a/OKEH0743.mp3,None,singing,,1655,2144-None,2144-None.mp3,
1983,Artie Shaw And His Orchestra,Accentuate The Positive,1944.0,Online,http://www.jazz-on-line.com/a/mp5c/RCAD4VB1052.mp3,Lindy,,,1945,1983-Lindy,1983-Lindy.mp3,
2031,Karl And Harty,Gospel Cannon Ball,1941.0,Online,http://www.jazz-on-line.com/a/mp3a/OKEC3560.mp3,None,folk,,2184,2031-None,2031-None.mp3,
2129,Billy May And His Orchestra,Down Home Rag,1955.0,Online,http://www.jazz-on-line.com/a/_inc/DH495175.mp3,None,too complex,,519,2129-None,2129-None.mp3,
1929,Anita O'day With Alvy West & The Little Band,Ace In The Hole,1947.0,Online,http://www.jazz-on-line.com/a/mp5c/SIG377.mp3,None,musical,,270,1929-None,1929-None.mp3,
2927,Randy Van Horne's Swing Choir,Margie,1957.0,Online,http://www.jazz-on-line.com/a/2014/DH496740.mp3,Lindy,"boogie woogie, not great",,2156,2927-Lindy,2927-Lindy.mp3,
2861,Leo Reisman And His Orchestra,A Needle In A Haystack,1934.0,Online,http://www.jazz-on-line.com/a/mp3y/1934_244.mp3,Balboa,,,336,2861-Balboa,2861-Balboa.mp3,
2139,Joe Venuti And His Orchestra,My Man From Caroline,1930.0,Online,http://www.jazz-on-line.com/a/mp3b/VIC63683-2.mp3,Balboa,,,1971,2139-Balboa,2139-Balboa.mp3,
1885,Teddy Wilson,Tiger Rag,1938.0,Online,http://www.jazz-on-line.com/a/mp5c/CBS23312-3.mp3,Balboa,,,884,1885-Balboa,1885-Balboa.mp3,
2984,Midge Williams With Jerry Freeman And His Orchestra,Alabama Barbecue,1936.0,Online,http://www.jazz-on-line.com/a/2c17/BB503207.mp3,Shag,,,1313,2984-Shag,2984-Shag.mp3,
2791,Charlie Ventura,Lonely Women,1948.0,Online,http://www.jazz-on-line.com/a/2014/CL498017.mp3,None,singing,,1850,2791-None,2791-None.mp3,
2542,James P. Johnson's Blues Note Jazzmen,Easy Rider,1944.0,Online,http://www.jazz-on-line.com/a/2016/BB502435.mp3,Blues,traditional,"Yes! - I haven't heard this before, adding to my playlist...",2837,2542-Blues,2542-Blues.mp3,
1964,Frank Newton And His Cafe Society Orchestra,Frankie's Jump,1939.0,Online,http://www.jazz-on-line.com/a/2b17/HA508222.mp3,Lindy,,,2661,1964-Lindy,1964-Lindy.mp3,
2877,Paul Whiteman And His Orchestra,Let's Begin (Vramona Davies),1933.0,Online,http://www.jazz-on-line.com/a/mp4c/VIC78510-1.mp3,None,musical,,1787,2877-None,2877-None.mp3,
2555,Bert Stock And His Orchestra,Get Happy,1930.0,Online,http://www.jazz-on-line.com/a/mp3h/CHAG16594.mp3,Shag,,,1271,2555-Shag,2555-Shag.mp3,
2848,Harry ''The Hipster'' Gibson,The Hipster's Blues Opus 7 1/2,1944.0,Online,http://www.jazz-on-line.com/a/2b17/AR509819.mp3,None,singing/talking,,772,2848-None,2848-None.mp3,
2382,Charlie Parker,Ko-Ko,1945.0,Online,http://www.jazz-on-line.com/a/mp5c/SAVS5853-2.mp3,None,too complex,,1686,2382-None,2382-None.mp3,
2111,Sir Adrian Boult & The Light Symphony Orchestra Of London,Minuet From ''la Fête Galante'',1940.0,Online,http://www.jazz-on-line.com/a/_inc/DH494489.mp3,None,classical,,2547,2111-None,2111-None.mp3,
2894,"Hugo Rignold & The Orchestra Of The Royal Opera House, Covent Garden",Mam'zelle Angot,1948.0,Online,http://www.jazz-on-line.com/a/_inc/DH494558.mp3,None,other,,1586,2894-None,2894-None.mp3,
1138,Slim And Slam,Beatin The Board,1939.0,Online,http://www.jazz-on-line.com/a/mp4c/CBS25469.mp3,Lindy,,,2234,1138-Lindy,1138-Lindy.mp3,
138,The King Cole Trio,"A Boy From Texas, A Girl From Tennessee",1947.0,Online,http://www.jazz-on-line.com/a/2014/CL496914.mp3,None,,,2459,0138-None,0138-None.mp3,
2507,Lee Morse And Her Bluegrass Boys,Old Fashioned Romance,1927.0,Online,http://www.jazz-on-line.com/a/mp3b/Lee1927_1010_02.mp3,None,singing,,2416,2507-None,2507-None.mp3,
2546,Ames Brothers Feat. O/ray Bloch,Can't I?,1953.0,Online,http://www.jazz-on-line.com/a/mp3z/1953_264.mp3,None,singing,,2657,2546-None,2546-None.mp3,
2771,Swing And Sway With Sammy Kaye,There's A Hole In The Old Oaken Bucket,1939.0,Online,http://www.jazz-on-line.com/a/mp3y/1939_151.mp3,None,singing,,3013,2771-None,2771-None.mp3,
346,Guy Lombardo And His Royal Canadians,Velvet Lips,1950.0,Online,http://www.jazz-on-line.com/a/mp3z/1951_205.mp3,None,singing,,916,0346-None,0346-None.mp3,
2188,Shelly Manne,Concerto For Clarinet And Combo (2nd Movement),1957.0,Online,http://www.jazz-on-line.com/a/mp3t/TS485532.mp3,None,too slow,,2703,2188-None,2188-None.mp3,
2881,Colonial Club Orchestra,Forgive Me,1927.0,Online,http://www.jazz-on-line.com/a/2c17/DV506601.mp3,Shag,,,62,2881-Shag,2881-Shag.mp3,
2052,Lionel Hampton And His Orchestra,Shoe Shiner's Drag,1938.0,Online,http://www.jazz-on-line.com/a/mp3a/VIC024066-1.mp3,Lindy,,,1028,2052-Lindy,2052-Lindy.mp3,
591,Artie Shaw And His Gramercy Five,Special Delivery Stomp,1940.0,Online,http://www.jazz-on-line.com/a/mp3b/Vic055061-1.mp3,Balboa,,,2205,0591-Balboa,0591-Balboa.mp3,
2793,Mississippi Mudder (Mccoy),Going Back Home Blues,1934.0,Online,http://www.jazz-on-line.com/a/mp3o/DECC9300.mp3,Blues,delta,,929,2793-Blues,2793-Blues.mp3,
2787,Earl Bostic,Cherokee,1952.0,Online,http://www.jazz-on-line.com/a/_inc/TS491209.mp3,None,too complex,,1474,2787-None,2787-None.mp3,
1949,Jabbo Smith's Rhythm Aces,I Got The Stinger,1929.0,Online,http://www.jazz-on-line.com/a/mp3b/BruC-3577-.mp3,Lindy,,,2361,1949-Lindy,1949-Lindy.mp3,
2425,Bing Crosby acc by Jack Teagarden And His Orchestra,The Waiter And The Porter And The Upstairs Maid,1941.0,Online,http://www.jazz-on-line.com/a/mp3y/1941_268.mp3,None,singing,,113,2425-None,2425-None.mp3,
2032,Dinah Shore,(As Long As You're Not In Love With Anyone Else) Why Don't You Fall In Love With Me?,1943.0,Online,http://www.jazz-on-line.com/a/mp3y/1943_021.mp3,None,too slow,,1310,2032-None,2032-None.mp3,
1857,Erskine Hawkins And His Orchestra,No Use Squawkin',1941.0,Online,http://www.jazz-on-line.com/a/mp5c/BLU060405.mp3,Balboa,,,485,1857-Balboa,1857-Balboa.mp3,
1473,Louis Armstrong And His Orchestra,Song Of The Islands,1930.0,Online,http://www.jazz-on-line.com/a/mp3a/OKe403681-A.mp3,Charleston,,,1717,1473-Charleston,1473-Charleston.mp3,
2112,Louis Armstrong And The All Stars,(Back Home Again In) Indiana,1958.0,Online,http://www.jazz-on-line.com/a/mp3t/TS484924.mp3,Balboa,,,794,2112-Balboa,2112-Balboa.mp3,
2204,Henry ''Red'' Allen & His Orchestra,Make A Country Bird Fly Wild,1929.0,Online,http://www.jazz-on-line.com/a/mp4c/VIC55852-2.mp3,Shag,not great,,2362,2204-Shag,2204-Shag.mp3,
234,Nick Lucas,"Brown Eyes, Why Are You Blue?",1925.0,Online,http://www.jazz-on-line.com/a/mp3w/1925_015.mp3,None,,,207,0234-None,0234-None.mp3,
2012,Tommy Dorsey And His Orchestra,More And More,1945.0,Online,http://www.jazz-on-line.com/a/mp3w/1945_136.mp3,None,too slow,,1999,2012-None,2012-None.mp3,
2698,Tony Martin,Kiss Of Fire,1952.0,Online,http://www.jazz-on-line.com/a/mp3z/1952_043.mp3,None,musical,,2804,2698-None,2698-None.mp3,
2469,Bob Crosby And His Orchestra,Dry Bones,1940.0,Online,http://www.jazz-on-line.com/a/mp3e/DECLA2125.mp3,Lindy,"musical, not great",,452,2469-Lindy,2469-Lindy.mp3,
2430,Mckinney's Cotton Pickers,Cotton Pickers Scat,1930.0,Online,http://www.jazz-on-line.com/a/mp4c/VIC64008-2.mp3,Shag,,,948,2430-Shag,2430-Shag.mp3,
2766,Andy Kirk And His Twelve Clouds Of Joy,Why Can't We Do It Again?,1937.0,Online,http://www.jazz-on-line.com/a/mp3d/Dec62454-A.mp3,Lindy,not great,,1827,2766-Lindy,2766-Lindy.mp3,
2577,Bing Crosby - J.S.Trotter Or.,Iowa,1944.0,Online,http://www.jazz-on-line.com/a/mp3e/DECL3458.mp3,None,singing,,2521,2577-None,2577-None.mp3,
2937,Alix Combelle's Hot Four,When You're Smiling,1938.0,Online,http://www.jazz-on-line.com/a/2b17/TH507177.mp3,Lindy,,"Yes! - I know the song, just not this version",2539,2937-Lindy,2937-Lindy.mp3,
894,Bing Crosby And Dick Mcintyre,South Sea Island Magic,1936.0,Online,http://www.jazz-on-line.com/a/mp3d/DECDLA522-A.mp3,None,hawaiian,,1582,0894-None,0894-None.mp3,
2659,Hoosier Hot Shots,Red Hot Fannie,1938.0,Online,http://www.jazz-on-line.com/a/mp3y/1938_229.mp3,None,musical,,2753,2659-None,2659-None.mp3,
2285,Tommy Dorsey And His Orchestra,In A Little Hula Heaven,1937.0,Online,http://www.jazz-on-line.com/a/mp3a/VIC04928.mp3,Balboa,,,2117,2285-Balboa,2285-Balboa.mp3,
2557,Duke Ellington And His Orchestra,Li'l Farina,1926.0,Online,http://www.jazz-on-line.com/a/mp3h/GenX-191-A.mp3,Charleston,,,790,2557-Charleston,2557-Charleston.mp3,
2437,Xavier Cugat And His Orchestra,Blue Tango,1957.0,Online,http://www.jazz-on-line.com/a/mp3h/DH486486.mp3,None,other,,1442,2437-None,2437-None.mp3,
2704,Shep Fields Rippling Rhythm,That Old Feeling,1937.0,Online,http://www.jazz-on-line.com/a/mp3a/BLU011071.mp3,None,musical,,193,2704-None,2704-None.mp3,
2411,Don Bestor And His Orchestra,Beloved,1933.0,Online,http://www.jazz-on-line.com/a/mp3y/1933_170.mp3,None,too slow,,1586,2411-None,2411-None.mp3,
2603,Teddy Wilson,I've Got A Crush On You,1959.0,Online,http://www.jazz-on-line.com/a/_inc/DH494611.mp3,None,too complex,,2244,2603-None,2603-None.mp3,
1907,Buddy Rich And His Orchestra,A Little Handicap,1946.0,Online,http://www.jazz-on-line.com/a/mp5c/V-D705pp.mp3,Balboa,,,1968,1907-Balboa,1907-Balboa.mp3,
556,Benny Goodman And His Orchestra,Sing Me A Swing Song,1936.0,Online,http://www.jazz-on-line.com/a/mp4c/BLU101257.mp3,Balboa,,,1129,0556-Balboa,0556-Balboa.mp3,
2806,Jackie Gleason's Orchestra,The Best Things In Life Are Free,1955.0,Online,http://www.jazz-on-line.com/a/2016/DH501507.mp3,None,other,,2457,2806-None,2806-None.mp3,
2394,Mcguire Sisters,Rhythm 'n' Blues (Mama's Got The Rhythm Papa's Got The Blues),1955.0,Online,http://www.jazz-on-line.com/a/mp3z/1955_039b.mp3,Lindy,boogie woogie,,617,2394-Lindy,2394-Lindy.mp3,
1213,Three Peppers,Was That All I Meant To You?,1940.0,Online,http://www.jazz-on-line.com/a/mp5c/DEC67669.mp3,Blues,"singing, slow swing, not great",,2649,1213-Blues,1213-Blues.mp3,
2242,Leadbelly,The Bourgeois Blues,1939.0,Online,http://www.jazz-on-line.com/a/mp4c/MUSGM504.mp3,Blues,delta,,1472,2242-Blues,2242-Blues.mp3,
2799,Perez Prado's Orchestra,Skokiaan,1955.0,Online,http://www.jazz-on-line.com/a/2016/DH501633.mp3,None,latin,,2147,2799-None,2799-None.mp3,
2670,Jackie Gleason And His Orchestra,Autumn Leaves,1955.0,Online,http://www.jazz-on-line.com/a/mp3z/1955_188.mp3,None,too slow,,850,2670-None,2670-None.mp3,
2526,Shelly Manne,Wonder Why,1959.0,Online,http://www.jazz-on-line.com/a/mp3t/TS485009.mp3,None,too slow,,1484,2526-None,2526-None.mp3,
34,Nina Simone,Gimme A Pigfoot,1972.0,Katie,https://www.youtube.com/watch?v=qc1XCZ_GE9E,Lindy,,,2567,0034-Lindy,0034-Lindy.mp3,
2613,Wynonie Harris And His All Stars,She Just Won't Sell No More,1948.0,Online,http://www.jazz-on-line.com/a/2015/CL499599.mp3,Lindy,boogie woogie,,80,2613-Lindy,2613-Lindy.mp3,
2850,Benny Goodman Sextet,Stompin' At The Savoy,1939.0,Online,http://www.jazz-on-line.com/a/mp3t/TS486799.mp3,None,"quality, too complex",,2887,2850-None,2850-None.mp3,
2439,Colonial Club Orchestra,It's You I Love,1929.0,Online,http://www.jazz-on-line.com/a/2c17/DV506623.mp3,None,other,,1343,2439-None,2439-None.mp3,
2598,Gid Tanner's Skillet Lickers,Hell's Broke Loose In Georgia,1929.0,Online,http://www.jazz-on-line.com/a/mp4c/COLW149281-2.mp3,None,bluegrass,,2599,2598-None,2598-None.mp3,
1836,Benny Carter And Timmie Rogers/vcl,Daddy-O,1945.0,Online,http://www.jazz-on-line.com/a/mp3t/TS485310.mp3,None,singing,,2280,1836-None,1836-None.mp3,
2240,George Olsen And His Music,Lucky In Love,1927.0,Online,http://www.jazz-on-line.com/a/mp3a/VIC20872-A.mp3,Shag,,,1014,2240-Shag,2240-Shag.mp3,
2594,Bing Crosby - J.S.Trotter,Out Of This World,1944.0,Online,http://www.jazz-on-line.com/a/mp3e/DECL3679.mp3,None,other,,1801,2594-None,2594-None.mp3,
2491,Boswell Sisters,Way Back Home,1935.0,Online,http://www.jazz-on-line.com/a/mp4c/BRU17631-1.mp3,None,too slow,,284,2491-None,2491-None.mp3,
2030,Woody Herman And His Orchestra,It Must Be Jelly ('Cause Jam Don't Shake Like That),1944.0,Online,http://www.jazz-on-line.com/a/mp3e/V-D320B1.mp3,Lindy,quality,,51,2030-Lindy,2030-Lindy.mp3,
2718,Harry James And His Orchestra,I Can't Begin To Tell You,1945.0,Online,http://www.jazz-on-line.com/a/mp3z/1946_052.mp3,None,too slow,,2774,2718-None,2718-None.mp3,
1124,Tiny Parham And His Musicians,Fat Man Blues,1929.0,Online,http://www.jazz-on-line.com/a/mp4c/VIC57335-2.mp3,Shag,,,1664,1124-Shag,1124-Shag.mp3,
2667,Van And His Hotel Half Moon Orchestra,My Blue Ridge Mountan Home,1928.0,Online,http://www.jazz-on-line.com/a/mp3h/GENGEX-1415.mp3,Charleston,,,1228,2667-Charleston,2667-Charleston.mp3,
2214,Erroll Garner,Duke For Dinner,1944.0,Online,http://www.jazz-on-line.com/a/mp3d/BluBLP5015y.mp3,None,too complex,,1238,2214-None,2214-None.mp3,
924,Hot Lips Page And His Orchestra,St. James Infirmary,1947.0,Online,http://www.jazz-on-line.com/a/2016/BB502236.mp3,Lindy,,,1980,0924-Lindy,0924-Lindy.mp3,
2388,Bob Haring And His Orchestra,Just Like In A Story Book,1930.0,Online,http://www.jazz-on-line.com/a/2c17/DV506552.mp3,None,,,329,2388-None,2388-None.mp3,
2408,Jan Garber And His Orchestra,I Wish I Could Shimmy Like My Sister Kate,1928.0,Online,http://www.jazz-on-line.com/a/mp5c/COLW145633-3.mp3,Lindy,,,471,2408-Lindy,2408-Lindy.mp3,
2424,Ozzie Nelson And His Orchestra,I Hate Myself,1934.0,Online,http://www.jazz-on-line.com/a/2c17/BB505421.mp3,Lindy,,,712,2424-Lindy,2424-Lindy.mp3,
349,Erroll Garner,Sloe Gin Fizz,1947.0,Online,http://www.jazz-on-line.com/a/mp3d/DIAD1098-A.mp3,Lindy,,,944,0349-Lindy,0349-Lindy.mp3,
2091,Jelly Roll Morton And His Red Hot Peppers,Blue Blood Blues,1930.0,Online,http://www.jazz-on-line.com/a/_inc/Vic62341-1.mp3,Blues,slow drag,,2773,2091-Blues,2091-Blues.mp3,
2675,Margaret Whiting,A Tree In The Meadow,1948.0,Online,http://www.jazz-on-line.com/a/mp3z/1948_008.mp3,None,too slow,,1795,2675-None,2675-None.mp3,
2818,Allen Brothers,Pile Driving Papa,1931.0,Online,http://www.jazz-on-line.com/a/mp4c/BLU69326.mp3,blues,"traditional, not great",,81,2818-blues,2818-blues.mp3,
2090,Paul Whiteman And His Orchestra,Now I'm A Lady,1935.0,Online,http://www.jazz-on-line.com/a/mp3a/VIC89576.mp3,Lindy,,,756,2090-Lindy,2090-Lindy.mp3,
1861,Charley Patton,Screamin' And Hollerin' The Blues,1929.0,Online,http://www.jazz-on-line.com/a/mp3a/PARG15214.mp3,Blues,delta,,798,1861-Blues,1861-Blues.mp3,
2706,Erskine Hawkins And His Orchestra,Junction Blues,1940.0,Online,http://www.jazz-on-line.com/a/mp5c/BLU051260-1.mp3,Blues,slow drag,,253,2706-Blues,2706-Blues.mp3,
2042,Louis Prima and his New Orleans Gang,Why Should I Pretend ?,1938.0,Online,http://www.jazz-on-line.com/a/mp5c/DEC63783.mp3,Blues,slow swing,"Yes! - I haven't heard this before, adding to my playlist...",1454,2042-Blues,2042-Blues.mp3,
2879,Revelers,Blue River,1927.0,Online,http://www.jazz-on-line.com/a/mp3a/VIC20920-B.mp3,None,singing,,2781,2879-None,2879-None.mp3,
2898,Blind Blake,West Coast Blues,1926.0,Online,http://www.jazz-on-line.com/a/_inc/MA495589.mp3,Blues,traditional,,1528,2898-Blues,2898-Blues.mp3,
2261,Lloyd Keating And His Music,Low Down Rhythm,1929.0,Online,http://www.jazz-on-line.com/a/mp4c/COL149477-2.mp3,Shag,,,1453,2261-Shag,2261-Shag.mp3,
2247,Gus Viseur Et L'orchestre Victor,Lady Be Good,1939.0,Online,http://www.jazz-on-line.com/a/2016/Ne500975.mp3,Balboa,,,1525,2247-Balboa,2247-Balboa.mp3,
2936,King Oliver,I'm Watching The Clock,1928.0,Online,http://www.jazz-on-line.com/a/mp4c/BruE-28203.mp3,Blues,traditional,,1495,2936-Blues,2936-Blues.mp3,
2218,Charlie Barnet's Band,Bop City,1949.0,Online,http://www.jazz-on-line.com/a/2014/DH496127.mp3,None,"quality, too complex",,2189,2218-None,2218-None.mp3,
2340,Tal Farlow Trio,Broadway,1956.0,Online,http://www.jazz-on-line.com/a/mp3t/TS485546.mp3,None,too complex,,2377,2340-None,2340-None.mp3,
2487,Muggsy Spanier And His Jazz Band,Washington And Lee Swing,1954.0,Online,http://www.jazz-on-line.com/a/mp3b/DEC86749.mp3,Balboa,,,1575,2487-Balboa,2487-Balboa.mp3,
2953,Lionel Hampton And His Orchestra,September In The Rain,1950.0,Online,http://www.jazz-on-line.com/a/mp5c/DECL5759.mp3,None,"other, singing",,2488,2953-None,2953-None.mp3,
1905,The Art Tatum/roy Eldridge/alvin Stoller/john Simmons Quartet,I Surrender Dear,1955.0,Online,http://www.jazz-on-line.com/a/mp3t/TS480585.mp3,None,too complex,,1993,1905-None,1905-None.mp3,
2389,Tony Parenti's New Orleanians,In The Dungeon,1928.0,Online,http://www.jazz-on-line.com/a/2b17/HA509310.mp3,Lindy,,,2581,2389-Lindy,2389-Lindy.mp3,
2657,Louis Prima And His Orchestra,There I've Said It Again,1945.0,Online,http://www.jazz-on-line.com/a/mp5c/MAJT524.mp3,Blues,not great,,382,2657-Blues,2657-Blues.mp3,
533,The Chordettes With Archie Bleyer's Orchestra,Just Between You And Me,1957.0,Online,http://www.jazz-on-line.com/a/mp3h/DH488651.mp3,None,singing,,946,0533-None,0533-None.mp3,
2085,Maxine Sullivan Acc By John Kirby And His Orchestra,Who Is Sylvia ?,1940.0,Online,http://www.jazz-on-line.com/a/2015/CL499176.mp3,None,musical,,1882,2085-None,2085-None.mp3,
1460,Bobby Hackett And His Orchestra,Skeleton Jangle,1944.0,Online,http://www.jazz-on-line.com/a/_inc/TS492157.mp3,Charleston,,,294,1460-Charleston,1460-Charleston.mp3,
748,"Larry Adler, With Orchestra",Solitude,1935.0,Online,http://www.jazz-on-line.com/a/mp3h/DH487300.mp3,Lindy,,,1346,0748-Lindy,0748-Lindy.mp3,
1152,High Hatters (Shilkret),Get Happy,1930.0,Online,http://www.jazz-on-line.com/a/mp3a/VIC62263-2.mp3,Charleston,,,2735,1152-Charleston,1152-Charleston.mp3,
2968,Bing Crosby,We'll Make Hay While The Sun Shines,1933.0,Online,http://www.jazz-on-line.com/a/mp3e/CONLA68-A.mp3,None,other,,1981,2968-None,2968-None.mp3,
1890,Dave Matthews And His V-Disc Jammers,Snarehead,1947.0,Online,http://www.jazz-on-line.com/a/2c17/Ar504905.mp3,None,quality,,1057,1890-None,1890-None.mp3,
2465,Benny Goodman And His Orchestra,Who'll Buy My Bublitchki ?,1939.0,Online,http://www.jazz-on-line.com/a/mp3a/VIC034651-2.mp3,Lindy,,,1213,2465-Lindy,2465-Lindy.mp3,
2490,Duke Ellington And His Orchestra,Home Again Blues,1930.0,Online,http://www.jazz-on-line.com/a/mp3b/BRUE35035.mp3,None,singing,,799,2490-None,2490-None.mp3,
